30203000015,58.28904724,-116.86799622,8.0
30203000016,58.28921509,-116.86849976,6.0
30203000017,58.28923416,-116.86895752,21.0
30203000018,58.28929520,-116.86736298,6.0
30203000019,58.28944016,-116.86660004,14.0
30203000020,58.28942108,-116.86801910,8.0
30203000021,58.28964615,-116.86763000,10.0
30203000022,58.28994751,-116.86692047,15.0
30204000017,58.28868103,-116.85534668,14.0
30204000018,58.28871536,-116.85472107,5.0
30204000019,58.28928757,-116.85484314,8.0
30204000020,58.28956985,-116.85533142,27.0
30203000023,58.28816605,-116.86517334,11.0
30204000021,58.28839874,-116.85758209,10.0
30203000024,58.28816223,-116.86594391,10.0
30204000022,58.28842926,-116.85842133,12.0
30203000025,58.28842545,-116.86062622,5.0
30204000023,58.28855515,-116.85904694,6.0
30204000024,58.28864288,-116.85742188,10.0
30203000026,58.28842163,-116.86578369,7.0
30204000025,58.28871155,-116.85787201,8.0
30203000027,58.28851700,-116.86522675,26.0
30204000026,58.28881073,-116.85851288,11.0
30204000027,58.28881073,-116.85924530,18.0
30204000028,58.28952408,-116.85865021,7.0
30201000019,58.29005051,-116.86456299,8.0
30201000020,58.29033661,-116.86453247,6.0
30202000006,58.29142761,-116.85906982,5.0
30203000028,58.28797150,-116.86899567,10.0
30203000029,58.28803635,-116.86753845,17.0
30203000030,58.28824615,-116.86866760,9.0
30203000031,58.28835678,-116.86665344,9.0
30203000032,58.28833389,-116.86734772,5.0
30203000033,58.28830719,-116.86823273,6.0
30203000034,58.28908920,-116.86488342,13.0
30203000035,58.28910446,-116.86685181,5.0
30206000001,58.28735733,-116.89276123,6.0
30204000029,58.28808594,-116.85588837,8.0
30203000036,58.28745651,-116.86101532,11.0
30204000030,58.28753662,-116.85902405,20.0
30203000037,58.28756714,-116.86049652,20.0
30203000038,58.28753662,-116.86190033,8.0
30204000031,58.28770828,-116.85626984,12.0
30203000039,58.28758240,-116.86146545,10.0
30203000040,58.28778839,-116.86054230,17.0
30203000041,58.28768921,-116.86495972,16.0
30204000032,58.28797150,-116.85675049,6.0
30204000033,58.28801727,-116.85894012,6.0
30204000034,58.28802872,-116.85938263,26.0
30204000035,58.28807449,-116.85789490,61.0
30203000042,58.28718567,-116.86632538,9.0
30203000043,58.28718948,-116.86678314,6.0
30203000044,58.28723907,-116.86732483,13.0
30203000045,58.28721619,-116.86862946,23.0
30203000046,58.28728867,-116.86950684,121.0
30203000047,58.28744125,-116.86606598,14.0
30203000048,58.28743362,-116.86685944,29.0
30203000049,58.28755188,-116.86955261,120.0
30203000050,58.28766632,-116.86889648,15.0
30203000051,58.28784943,-116.86612701,19.0
30203000052,58.28839111,-116.86779022,6.0
30203000053,58.28880310,-116.86708069,5.0
30201000021,58.29065323,-116.86720276,22.0
30204000036,58.28663635,-116.85424805,35.0
30204000037,58.28673172,-116.85565186,41.0
30204000038,58.28716278,-116.85538483,9.0
30204000039,58.28834915,-116.85543823,5.0
30204000040,58.28638458,-116.85903931,13.0
30203000054,58.28630066,-116.86269379,7.0
30204000041,58.28640747,-116.85967255,11.0
30203000055,58.28629684,-116.86456299,21.0
30203000056,58.28634262,-116.86344910,11.0
30203000057,58.28633118,-116.86389923,15.0
30204000042,58.28651428,-116.85824585,8.0
30203000058,58.28631592,-116.86500549,19.0
30203000059,58.28644943,-116.86106110,5.0
30203000060,58.28652954,-116.86048889,17.0
30204000043,58.28669357,-116.85675049,47.0
30203000061,58.28669357,-116.86139679,35.0
30204000044,58.28675461,-116.85787964,27.0
30203000062,58.28691864,-116.86272430,69.0
30203000063,58.28675461,-116.86196899,8.0
30203000064,58.28670120,-116.86511993,11.0
30203000065,58.28682709,-116.86361694,21.0
30204000045,58.28697968,-116.85986328,14.0
30203000066,58.28701019,-116.86201477,11.0
30204000046,58.28709793,-116.85905457,17.0
30203000067,58.28706360,-116.86029816,18.0
30203000068,58.28697968,-116.86536407,22.0
30203000069,58.28711319,-116.86133575,10.0
30203000070,58.28711319,-116.86443329,39.0
30204000047,58.28739548,-116.85575104,12.0
30204000048,58.28744888,-116.85650635,8.0
30203000071,58.28779984,-116.86179352,9.0
30204000049,58.28966522,-116.85976410,7.0
30203000072,58.28610992,-116.86755371,13.0
30203000073,58.28613663,-116.86804962,6.0
30203000074,58.28638077,-116.86824036,24.0
30203000075,58.28662872,-116.86450195,10.0
30203000076,58.28656769,-116.86667633,12.0
30203000077,58.28681946,-116.86622620,56.0
30203000078,58.28689957,-116.86887360,67.0
30201000022,58.29130173,-116.86600494,5.0
30207000001,58.28549957,-116.88094330,5.0
30207000002,58.28521347,-116.88771057,8.0
30207000003,58.28554535,-116.88169861,10.0
30207000004,58.28536606,-116.88662720,32.0
30207000005,58.28581619,-116.88819122,37.0
30205000002,58.28623199,-116.87995911,9.0
30207000006,58.28628922,-116.88056183,8.0
30204000050,58.28518295,-116.85311890,11.0
30204000051,58.28547287,-116.85215759,44.0
30204000052,58.28528595,-116.85147095,15.0
30204000053,58.28540421,-116.85432434,11.0
30204000054,58.28541946,-116.85494995,5.0
30204000055,58.28568268,-116.85391998,14.0
30204000056,58.28569412,-116.85479736,7.0
30204000057,58.28575134,-116.85299683,17.0
30204000058,58.28575134,-116.85536957,7.0
30204000059,58.28587341,-116.85246277,72.0
30204000060,58.28610229,-116.85355377,30.0
30204000061,58.28609848,-116.85166931,19.0
30204000062,58.28617477,-116.85449982,5.0
30204000063,58.28625870,-116.85308075,23.0
30204000064,58.28640366,-116.85572815,6.0
30204000065,58.28702927,-116.85389709,14.0
30202000007,58.29031754,-116.85426331,11.0
30202000008,58.29041672,-116.85491943,8.0
30204000066,58.28496552,-116.85633087,5.0
30204000067,58.28486633,-116.85930634,6.0
30204000068,58.28506088,-116.85379791,11.0
30203000079,58.28483582,-116.86052704,13.0
30203000080,58.28493881,-116.86165619,72.0
30203000081,58.28483200,-116.86329651,33.0
30203000082,58.28470993,-116.86464691,5.0
30203000083,58.28476334,-116.86412811,9.0
30203000084,58.28488159,-116.86111450,5.0
30204000069,58.28501129,-116.85744476,5.0
30204000070,58.28509903,-116.85897827,7.0
30204000071,58.28527451,-116.85569000,7.0
30204000072,58.28527451,-116.85659790,7.0
30203000085,58.28506470,-116.86359406,15.0
30203000086,58.28520203,-116.86041260,13.0
30204000073,58.28532410,-116.85876465,8.0
30203000087,58.28521729,-116.86471558,42.0
30203000088,58.28545380,-116.86087799,26.0
30204000074,58.28555298,-116.85848236,11.0
30204000075,58.28569031,-116.85453033,7.0
30203000089,58.28561783,-116.86042786,16.0
30204000076,58.28569412,-116.85791779,14.0
30203000090,58.28560257,-116.86428070,21.0
30203000091,58.28570938,-116.86096954,22.0
30203000092,58.28574371,-116.86217499,25.0
30204000077,58.28584290,-116.85949707,8.0
30203000093,58.28578949,-116.86158752,7.0
30204000078,58.28602600,-116.85614777,11.0
30203000094,58.28585815,-116.86420441,14.0
30204000079,58.28605270,-116.85859680,33.0
30203000095,58.28598022,-116.86266327,11.0
30203000096,58.28604126,-116.86185455,9.0
30204000080,58.28610992,-116.85926056,8.0
30203000097,58.28608704,-116.86075592,7.0
30203000098,58.28606796,-116.86315155,45.0
30204000081,58.28619003,-116.85800934,21.0
30203000099,58.28620529,-116.86023712,9.0
30203000100,58.28645325,-116.86125183,5.0
30203000101,58.28645706,-116.86223602,15.0
30203000102,58.28678131,-116.86021423,21.0
30204000082,58.28694916,-116.85963440,8.0
30204000083,58.28720474,-116.85624695,5.0
30203000103,58.28743362,-116.86322021,6.0
30203000104,58.28760147,-116.86116791,11.0
30204000084,58.28780365,-116.85995483,28.0
30203000105,58.28776169,-116.86486816,24.0
30204000085,58.28853226,-116.85665131,24.0
30204000086,58.28844452,-116.85969543,6.0
30204000087,58.28873062,-116.85788727,8.0
30203000106,58.28915024,-116.86013031,6.0
30204000088,58.28921127,-116.85559845,5.0
30204000089,58.28961563,-116.85586548,5.0
30203000107,58.28581619,-116.86343384,15.0
30203000108,58.28578568,-116.86647797,28.0
30203000109,58.28587723,-116.86692047,21.0
30203000110,58.28594589,-116.86741638,16.0
30203000111,58.28628540,-116.86588287,6.0
30203000112,58.28678894,-116.86719513,32.0
30203000113,58.28731155,-116.86635590,16.0
30203000114,58.28736877,-116.86749268,11.0
30203000115,58.28759384,-116.86894989,11.0
30203000116,58.28858185,-116.86941528,5.0
30203000117,58.28893661,-116.86806488,5.0
30203000118,58.28956985,-116.86890411,5.0
30203000119,58.28969193,-116.86655426,14.0
30207000007,58.28369904,-116.88435364,17.0
30207000008,58.28358459,-116.88901520,23.0
30207000009,58.28456497,-116.88868713,7.0
30205000003,58.28496170,-116.87958527,5.0
30207000010,58.28508377,-116.88015747,20.0
30207000011,58.28488159,-116.88762665,11.0
30207000012,58.28517151,-116.88105774,25.0
30207000013,58.28522491,-116.88192749,7.0
30207000014,58.28535080,-116.88026428,13.0
30207000015,58.28512192,-116.88880920,5.0
30205000004,58.28613663,-116.87931824,5.0
30204000090,58.28403091,-116.85258484,14.0
30204000091,58.28409576,-116.85131073,10.0
30204000092,58.28403091,-116.85539246,10.0
30208000001,58.28427505,-116.84960938,9.0
30204000093,58.28429794,-116.85473633,7.0
30204000094,58.28440094,-116.85388184,8.0
30204000095,58.28458023,-116.85291290,8.0
30204000096,58.28462982,-116.85169220,13.0
30204000097,58.28484726,-116.85017395,27.0
30204000098,58.28478241,-116.85384369,7.0
30204000099,58.28501129,-116.85140991,36.0
30204000100,58.28486252,-116.85443115,49.0
30204000101,58.28509521,-116.85423279,8.0
30204000102,58.28513718,-116.85257721,18.0
30203000120,58.28355408,-116.86131287,26.0
30203000121,58.28350830,-116.86257172,50.0
30204000103,58.28373337,-116.85974121,9.0
30204000104,58.28386688,-116.85690308,9.0
30204000105,58.28381729,-116.85877228,9.0
30203000122,58.28375626,-116.86299896,12.0
30204000106,58.28409958,-116.85609436,7.0
30203000123,58.28415680,-116.86161041,36.0
30204000107,58.28406906,-116.85945892,16.0
30203000124,58.28398514,-116.86380005,14.0
30204000108,58.28424835,-116.85726166,15.0
30204000109,58.28432846,-116.85923767,6.0
30204000110,58.28448868,-116.85652161,9.0
30203000125,58.28432846,-116.86360168,5.0
30203000126,58.28447723,-116.86009216,6.0
30203000127,58.28442383,-116.86293030,13.0
30203000128,58.28445816,-116.86205292,20.0
30203000129,58.28454590,-116.86075592,16.0
30204000111,58.28466415,-116.85725403,8.0
30204000112,58.28468704,-116.85803223,7.0
30204000113,58.28477097,-116.85581207,6.0
30204000114,58.28473663,-116.85901642,5.0
30204000115,58.28526688,-116.85569763,8.0
30204000116,58.28528976,-116.85707855,12.0
30204000117,58.28538895,-116.85507202,10.0
30204000118,58.28545761,-116.85762024,18.0
30204000119,58.28555298,-116.85633850,11.0
30204000120,58.28569031,-116.85791779,14.0
30204000121,58.28633499,-116.85643005,19.0
30204000122,58.28648376,-116.85844421,9.0
30204000123,58.28693390,-116.85645294,12.0
30204000124,58.28699112,-116.85987091,16.0
30203000130,58.28714752,-116.86257935,33.0
30204000125,58.28858948,-116.85613251,19.0
30203000131,58.28317261,-116.86576843,43.0
30203000132,58.28321457,-116.86500549,32.0
30203000133,58.28302765,-116.86951447,9.0
30205000005,58.28299713,-116.87023163,21.0
30205000006,58.28303909,-116.87305450,28.0
30203000134,58.28321838,-116.86877441,44.0
30205000007,58.28328323,-116.87261963,20.0
30203000135,58.28361511,-116.86589050,7.0
30205000008,58.28345490,-116.87020111,24.0
30203000136,58.28351974,-116.86937714,13.0
30205000009,58.28355408,-116.87073517,19.0
30205000010,58.28358078,-116.87126923,14.0
30205000011,58.28374100,-116.87185669,32.0
30203000137,58.28372955,-116.86874390,16.0
30203000138,58.28380203,-116.86758423,14.0
30205000012,58.28363419,-116.87247467,14.0
30203000139,58.28393173,-116.86962128,7.0
30203000140,58.28411484,-116.86639404,52.0
30203000141,58.28435135,-116.86641693,8.0
30203000142,58.28673172,-116.86513519,10.0
30203000143,58.28729248,-116.86579895,14.0
30209000001,58.29029846,-116.87001038,17.0
30207000016,58.28255463,-116.88078308,14.0
30207000017,58.28245544,-116.88379669,13.0
30207000018,58.28226471,-116.88933563,11.0
30206000002,58.28234100,-116.89045715,11.0
30207000019,58.28298569,-116.88891602,22.0
30206000003,58.28297043,-116.89115143,5.0
30207000020,58.28314590,-116.88986969,6.0
30207000021,58.28328323,-116.88689423,30.0
30207000022,58.28395081,-116.88822937,6.0
30207000023,58.28411102,-116.88408661,16.0
30207000024,58.28464127,-116.88564301,12.0
30207000025,58.28467941,-116.88635254,5.0
30207000026,58.28623581,-116.88001251,9.0
30210000001,58.28399277,-116.83855438,35.0
30204000126,58.28227234,-116.85421753,10.0
30204000127,58.28248978,-116.85292816,17.0
30204000128,58.28246689,-116.85054779,7.0
30204000129,58.28256989,-116.85147858,19.0
30204000130,58.28260803,-116.85441589,7.0
30204000131,58.28268433,-116.85388184,10.0
30204000132,58.28282547,-116.85065460,35.0
30204000133,58.28276443,-116.85302734,10.0
30204000134,58.28295898,-116.85202789,40.0
30204000135,58.28295135,-116.85357666,13.0
30204000136,58.28297043,-116.85448456,18.0
30204000137,58.28312302,-116.85063171,13.0
30204000138,58.28316879,-116.85250854,11.0
30204000139,58.28327942,-116.85474396,20.0
30204000140,58.28331757,-116.85340881,22.0
30204000141,58.28361511,-116.85359192,26.0
30204000142,58.28423309,-116.85078430,23.0
30204000143,58.28451157,-116.85139465,15.0
30204000144,58.28473663,-116.85091400,16.0
30204000145,58.28482056,-116.85314941,8.0
30204000146,58.28218079,-116.85325623,10.0
30203000144,58.28182220,-116.86478424,11.0
30204000147,58.28205109,-116.85896301,12.0
30204000148,58.28208160,-116.85955811,18.0
30204000149,58.28219986,-116.85734558,18.0
30204000150,58.28226471,-116.85637665,6.0
30204000151,58.28226471,-116.85792542,17.0
30204000152,58.28236771,-116.85573578,9.0
30203000145,58.28213120,-116.86386108,21.0
30204000153,58.28245926,-116.85516357,22.0
30204000154,58.28241348,-116.85950470,43.0
30204000155,58.28249359,-116.85797882,38.0
30203000146,58.28239822,-116.86124420,11.0
30204000156,58.28266907,-116.85591125,11.0
30204000157,58.28272629,-116.85675812,58.0
30203000147,58.28287125,-116.86097717,27.0
30203000148,58.28306961,-116.86208344,7.0
30203000149,58.28308105,-116.86281586,18.0
30203000150,58.28315353,-116.86164093,5.0
30204000158,58.28327942,-116.85751343,7.0
30203000151,58.28315353,-116.86442566,15.0
30203000152,58.28335571,-116.86083984,8.0
30204000159,58.28422546,-116.85835266,7.0
30204000160,58.28450012,-116.85984039,6.0
30203000153,58.28464890,-116.86249542,7.0
30204000161,58.28499222,-116.85729980,6.0
30204000162,58.28498077,-116.85829163,5.0
30204000163,58.28510284,-116.85496521,5.0
30203000154,58.28520584,-116.86256409,15.0
30204000164,58.28618240,-116.85743713,19.0
30203000155,58.28627014,-116.86374664,15.0
30204000165,58.28641510,-116.85576630,6.0
30204000166,58.28665161,-116.85719299,13.0
30204000167,58.28847122,-116.85762787,20.0
30203000156,58.28138351,-116.86968231,5.0
30203000157,58.28165817,-116.86428070,46.0
30203000158,58.28148651,-116.86858368,6.0
30205000013,58.28144073,-116.87056732,6.0
30205000014,58.28120804,-116.87611389,20.0
30205000015,58.28145218,-116.87169647,24.0
30203000159,58.28176498,-116.86486053,10.0
30205000016,58.28146362,-116.87257385,7.0
30203000160,58.28161240,-116.86949921,47.0
30203000161,58.28190613,-116.86305237,7.0
30203000162,58.28183365,-116.86573029,11.0
30203000163,58.28180313,-116.86650848,17.0
30203000164,58.28181076,-116.86773682,39.0
30205000017,58.28168106,-116.87070465,8.0
30205000018,58.28165054,-116.87496185,10.0
30203000165,58.28203583,-116.86511993,5.0
30203000166,58.28191376,-116.86917877,11.0
30205000019,58.28181076,-116.87260437,10.0
30203000167,58.28221130,-116.86738586,27.0
30205000020,58.28188324,-116.87387848,31.0
30205000021,58.28213882,-116.87007141,10.0
30205000022,58.28220749,-116.87078094,24.0
30205000023,58.28203201,-116.87311554,9.0
30203000168,58.28218079,-116.86923218,5.0
30203000169,58.28223801,-116.86821747,28.0
30203000170,58.28239822,-116.86528015,11.0
30203000171,58.28234100,-116.86690521,15.0
30205000024,58.28232956,-116.87147522,9.0
30203000172,58.28247070,-116.86815643,13.0
30203000173,58.28256226,-116.86571503,13.0
30205000025,58.28241730,-116.87017822,8.0
30205000026,58.28237152,-116.87235260,5.0
30205000027,58.28244400,-116.87303925,7.0
30203000174,58.28271484,-116.86701965,18.0
30203000175,58.28276062,-116.86624146,18.0
30205000028,58.28250885,-116.87457275,10.0
30205000029,58.28263474,-116.87162018,9.0
30203000176,58.28276443,-116.86923218,12.0
30205000030,58.28272247,-116.87263489,11.0
30205000031,58.28274918,-116.87387085,12.0
30203000177,58.28295898,-116.86712646,13.0
30205000032,58.28297806,-116.87256622,24.0
30203000178,58.28321838,-116.86690521,10.0
30203000179,58.28350067,-116.86350250,11.0
30203000180,58.28387833,-116.86631012,7.0
30203000181,58.28384018,-116.86828613,5.0
30203000182,58.28403091,-116.86460114,9.0
30203000183,58.28410339,-116.86508179,6.0
30203000184,58.28415680,-116.86579895,12.0
30203000185,58.28457642,-116.86561584,5.0
30203000186,58.28511429,-116.86410522,19.0
30203000187,58.28540802,-116.86643219,7.0
30203000188,58.28553391,-116.86592865,29.0
30203000189,58.28627014,-116.86659241,6.0
30203000190,58.28657150,-116.86591339,10.0
30203000191,58.28663254,-116.86766052,49.0
30203000192,58.28778076,-116.86689758,21.0
30203000193,58.28844070,-116.86713409,6.0
30207000027,58.28093338,-116.88269043,10.0
30207000028,58.28122330,-116.88242340,7.0
30207000029,58.28133011,-116.88085175,9.0
30207000030,58.28155518,-116.88805389,7.0
30207000031,58.28187180,-116.88354492,12.0
30205000033,58.28209305,-116.87998199,10.0
30207000032,58.28205490,-116.88140106,38.0
30207000033,58.28196335,-116.88845825,11.0
30205000034,58.28240204,-116.87883759,39.0
30205000035,58.28258514,-116.87989807,15.0
30207000034,58.28275681,-116.88819885,11.0
30206000004,58.28305054,-116.89021301,5.0
30207000035,58.28314972,-116.88764954,12.0
30206000005,58.28379059,-116.89035797,5.0
30207000036,58.28466034,-116.88452148,11.0
30207000037,58.28462601,-116.88814545,8.0
30207000038,58.28506470,-116.88175964,8.0
30207000039,58.28511429,-116.88941193,7.0
30207000040,58.28521347,-116.88511658,12.0
30210000002,58.28218079,-116.83142090,21.0
30208000002,58.28145981,-116.84083557,17.0
30208000003,58.28137589,-116.84469604,21.0
30208000004,58.28176117,-116.84095764,7.0
30208000005,58.28202057,-116.84045410,72.0
30208000006,58.28234863,-116.84029388,41.0
30204000168,58.28107834,-116.85242462,5.0
30204000169,58.28115082,-116.85097504,7.0
30204000170,58.28123474,-116.85155487,10.0
30204000171,58.28132248,-116.85012054,11.0
30208000007,58.28135300,-116.84978485,9.0
30204000172,58.28169250,-116.85187531,17.0
30204000173,58.28185654,-116.85420227,13.0
30204000174,58.28197479,-116.85075378,11.0
30204000175,58.28215790,-116.85103607,10.0
30204000176,58.28242111,-116.85376740,8.0
30204000177,58.28358078,-116.85051727,39.0
30204000178,58.28371048,-116.85427856,28.0
30204000179,58.28447342,-116.85019684,24.0
30204000180,58.28611374,-116.85401154,6.0
30204000181,58.28081512,-116.85806274,9.0
30203000194,58.28092957,-116.86117554,20.0
30203000195,58.28086853,-116.86328888,8.0
30203000196,58.28101349,-116.86191559,16.0
30204000182,58.28126526,-116.85652924,51.0
30203000197,58.28115463,-116.86019897,23.0
30203000198,58.28114700,-116.86240387,67.0
30203000199,58.28123093,-116.86078644,14.0
30204000183,58.28150558,-116.85571289,29.0
30204000184,58.28156662,-116.85477448,17.0
30203000200,58.28144455,-116.86199951,17.0
30204000185,58.28158569,-116.85749054,12.0
30204000186,58.28168869,-116.85650635,13.0
30204000187,58.28189087,-116.85783386,16.0
30204000188,58.28197861,-116.85646057,8.0
30204000189,58.28247452,-116.85853577,14.0
30203000201,58.28266525,-116.86016846,21.0
30204000190,58.28348923,-116.85837555,6.0
30203000202,58.28358841,-116.86086273,7.0
30203000203,58.28368378,-116.86213684,26.0
30203000204,58.28393555,-116.86080933,17.0
30203000205,58.28532028,-116.86174774,11.0
30204000191,58.28560638,-116.85901642,35.0
30203000206,58.28034973,-116.86856079,17.0
30205000036,58.28022385,-116.87206268,12.0
30205000037,58.28006744,-116.87608337,13.0
30205000038,58.28016663,-116.87425232,5.0
30205000039,58.28036499,-116.87044525,20.0
30205000040,58.28021240,-116.87492371,33.0
30203000207,58.28070450,-116.86636353,26.0
30203000208,58.28070068,-116.86701965,10.0
30203000209,58.28076553,-116.86563873,5.0
30205000041,58.28059006,-116.87092590,10.0
30203000210,58.28082657,-116.86914063,24.0
30203000211,58.28080368,-116.86968231,16.0
30203000212,58.28096008,-116.86646271,8.0
30205000042,58.28079987,-116.87232208,24.0
30203000213,58.28107071,-116.86561584,20.0
30205000043,58.28073120,-116.87493896,23.0
30205000044,58.28079605,-116.87585449,18.0
30203000214,58.28120804,-116.86686707,11.0
30203000215,58.28137970,-116.86545563,5.0
30203000216,58.28145218,-116.86626434,39.0
30205000045,58.28135681,-116.87529755,18.0
30205000046,58.28157043,-116.87649536,22.0
30205000047,58.28180313,-116.87675476,6.0
30203000217,58.28524017,-116.86524963,11.0
30211000001,58.27949524,-116.88595581,11.0
30212000001,58.27993011,-116.87751007,6.0
30211000002,58.27972794,-116.88451385,13.0
30211000003,58.27994919,-116.88179016,13.0
30207000041,58.28004074,-116.88067627,15.0
30205000048,58.28020859,-116.87776947,5.0
30205000049,58.28028870,-116.87681580,5.0
30207000042,58.28003311,-116.88285065,7.0
30211000004,58.27987671,-116.88959503,12.0
30207000043,58.28016663,-116.88409424,6.0
30207000044,58.28038025,-116.88031769,5.0
30205000050,58.28063583,-116.87977600,31.0
30207000045,58.28059387,-116.88318634,34.0
30205000051,58.28091431,-116.87654114,16.0
30205000052,58.28100586,-116.87715149,11.0
30205000053,58.28105927,-116.87806702,6.0
30205000054,58.28107834,-116.87929535,19.0
30207000046,58.28096771,-116.88400269,6.0
30205000055,58.28123093,-116.87869263,14.0
30205000056,58.28156662,-116.87575531,14.0
30205000057,58.28163528,-116.87887573,7.0
30207000047,58.28157806,-116.88257599,14.0
30205000058,58.28183365,-116.87680817,7.0
30205000059,58.28239059,-116.87828064,19.0
30207000048,58.28279495,-116.88013458,9.0
30207000049,58.28316498,-116.88761139,12.0
30207000050,58.28338242,-116.88849640,7.0
30207000051,58.28361511,-116.88611603,8.0
30207000052,58.28364944,-116.88830566,6.0
30207000053,58.28395081,-116.88490295,14.0
30205000060,58.28451157,-116.87968445,7.0
30207000054,58.28462219,-116.88512421,11.0
30205000061,58.28474808,-116.87985229,6.0
30207000055,58.28495789,-116.88669586,5.0
30205000062,58.28501892,-116.87981415,8.0
30207000056,58.28548050,-116.88600922,6.0
30207000057,58.28574371,-116.88728333,18.0
30210000003,58.28081512,-116.83687592,11.0
30210000004,58.28100204,-116.83704376,25.0
30210000005,58.28108978,-116.83756256,10.0
30208000008,58.28071594,-116.84046936,12.0
30208000009,58.28072739,-116.84119415,12.0
30208000010,58.28067017,-116.84440613,13.0
30208000011,58.28065491,-116.84604645,18.0
30208000012,58.28077316,-116.84346771,14.0
30208000013,58.28079224,-116.84497833,11.0
30208000014,58.28106689,-116.84532166,14.0
30208000015,58.28121567,-116.84392548,15.0
30208000016,58.28037262,-116.84959412,12.0
30208000017,58.28042984,-116.84786224,13.0
30204000192,58.28031921,-116.85174561,12.0
30208000018,58.28046417,-116.84706116,14.0
30204000193,58.28036499,-116.85048676,8.0
30204000194,58.28036880,-116.85112762,53.0
30208000019,58.28050613,-116.84857941,12.0
30204000195,58.28041458,-116.85365295,12.0
30204000196,58.28046799,-116.85221863,11.0
30204000197,58.28055573,-116.85005188,6.0
30208000020,58.28068161,-116.84967041,22.0
30208000021,58.28075790,-116.84798431,7.0
30204000198,58.28065872,-116.85174561,14.0
30208000022,58.28082657,-116.84719849,8.0
30208000023,58.28096390,-116.84665680,13.0
30204000199,58.28092575,-116.85138702,7.0
30208000024,58.28111649,-116.84951782,6.0
30204000200,58.28147888,-116.85096741,5.0
30204000201,58.28153610,-116.85305786,7.0
30204000202,58.28194046,-116.85240936,10.0
30204000203,58.28213882,-116.85181427,7.0
30204000204,58.28321457,-116.85003662,29.0
30204000205,58.28351212,-116.85158539,23.0
30204000206,58.28389359,-116.85176086,19.0
30204000207,58.28411102,-116.85325623,13.0
30204000208,58.28432465,-116.85179138,15.0
30204000209,58.28443527,-116.85223389,6.0
30204000210,58.28450394,-116.85086060,18.0
30204000211,58.28469467,-116.85174561,10.0
30204000212,58.28586197,-116.85158539,22.0
30213000001,58.27984619,-116.86463165,18.0
30213000002,58.27996826,-116.86149597,12.0
30204000213,58.28033447,-116.85697937,21.0
30204000214,58.28016663,-116.85831451,5.0
30204000215,58.28029633,-116.85514069,16.0
30203000218,58.28018188,-116.86092377,12.0
30204000216,58.28030777,-116.85877228,5.0
30203000219,58.28020859,-116.86367798,25.0
30203000220,58.28028107,-116.86178589,15.0
